"","Status","Custom.study.tncs.accepted.at","Started.at","Completed.at","Reviewed.at","Archived.at","Time.taken","Completion.code","Total.approvals","Fluent.languages","Mild.cognitive.impairment.dementia","Age","Sex","Ethnicity.simplified","Country.of.birth","Country.of.residence","Nationality","Language","Student.status","Employment.status","Random_ID"
"256","APPROVED","Not Applicable","2024-10-03T12:31:59.176000Z","2024-10-03T13:14:12.280000Z","2024-10-03T17:51:11.472000Z","2024-10-03T13:14:13.827816Z",2534,"C1FKYHSS",954,"English","No","21","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF39892"
"257","APPROVED","Not Applicable","2024-10-03T12:38:51.532000Z","2024-10-03T13:24:08.258000Z","2024-10-03T17:49:25.784000Z","2024-10-03T13:24:09.261995Z",2717,"C1FKYHSS",83,"English, French","No","21","Male","Black","United Kingdom","United Kingdom","United Kingdom","English","No","Other","MDPRF51456"
"258","APPROVED","Not Applicable","2024-10-03T12:33:56.058000Z","2024-10-03T13:23:28.482000Z","2024-10-03T17:51:11.798000Z","2024-10-03T13:23:29.521313Z",2973,"C1FKYHSS",85,"English","No","25","Male","Black","Nigeria","United Kingdom","Nigeria","English","Yes","Part-Time","MDPRF51534"
"259","APPROVED","Not Applicable","2024-10-03T12:34:17.818000Z","2024-10-03T13:08:02.221000Z","2024-10-03T17:50:55.144000Z","2024-10-03T13:08:04.676166Z",2025,"C1FKYHSS",265,"English","No","25","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF70185"
"260","APPROVED","Not Applicable","2024-10-03T12:37:02.660000Z","2024-10-03T13:57:39.744000Z","2024-10-03T17:49:26.230000Z","2024-10-03T13:58:02.595199Z",4838,"C1FKYHSS",75,"English, French","No","21","Male","Black","Benin","United Kingdom","Benin","English","Yes","Part-Time","MDPRF20635"
"261","APPROVED","Not Applicable","2024-10-03T12:38:06.422000Z","2024-10-03T13:15:19.754000Z","2024-10-03T17:51:12.122000Z","2024-10-03T13:15:20.504082Z",2234,"C1FKYHSS",18,"English","No","25","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF43222"
"262","APPROVED","Not Applicable","2024-10-03T12:37:59.989000Z","2024-10-03T13:25:38.693000Z","2024-10-03T17:50:55.483000Z","2024-10-03T13:25:39.615865Z",2859,"C1FKYHSS",453,"English","No","22","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF84161"
"263","APPROVED","Not Applicable","2024-10-03T12:38:12.765000Z","2024-10-03T13:39:50.323000Z","2024-10-03T17:49:17.571000Z","2024-10-03T13:39:51.591939Z",3698,"C1FKYHSS",309,"English, Polish","No","23","Female","White","Poland","United Kingdom","Poland","Polish","Yes","Part-Time","MDPRF63995"
"264","APPROVED","Not Applicable","2024-10-03T12:39:13.900000Z","2024-10-03T13:17:07.243000Z","2024-10-03T17:51:12.454000Z","2024-10-03T13:17:15.128038Z",2274,"C1FKYHSS",644,"English","No","21","Male","Asian","United States","United States","United States","English","Yes","Not in paid work (e.g. homemaker', 'retired or disabled)","MDPRF78669"
"265","APPROVED","Not Applicable","2024-10-03T12:39:14.980000Z","2024-10-03T13:17:58.675000Z","2024-10-03T17:51:12.807000Z","2024-10-03T13:18:14.307771Z",2324,"C1FKYHSS",388,"English","No","24","Male","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Unemployed (and job seeking)","MDPRF57106"
"266","APPROVED","Not Applicable","2024-10-03T12:39:25.483000Z","2024-10-03T14:20:43.638000Z","2024-10-03T17:49:18.016000Z","2024-10-03T14:20:46.793807Z",6079,"C1FKYHSS",179,"English","No","19","Female","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Other","MDPRF87902"
"267","APPROVED","Not Applicable","2024-10-03T12:39:37.389000Z","2024-10-03T13:32:42.012000Z","2024-10-03T17:50:55.822000Z","2024-10-03T13:32:43.213690Z",3185,"C1FKYHSS",31,"English","No","19","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF87343"
"268","APPROVED","Not Applicable","2024-10-03T12:40:26.842000Z","2024-10-03T13:21:10.536000Z","2024-10-03T17:49:18.390000Z","2024-10-03T13:22:21.467106Z",2444,"C1FKYHSS",47,"Bengali, English","No","18","Female","Asian","Italy","United Kingdom","United Kingdom","Bengali","Yes","Unemployed (and job seeking)","MDPRF98515"
"269","APPROVED","Not Applicable","2024-10-03T12:40:46.477000Z","2024-10-03T14:00:23.142000Z","2024-10-03T17:49:26.680000Z","2024-10-03T14:00:23.881388Z",4777,"C1FKYHSS",477,"English","No","20","Male","Black","United States","United States","United States","English","No","Unemployed (and job seeking)","MDPRF08060"
"270","APPROVED","Not Applicable","2024-10-03T12:41:34.290000Z","2024-10-03T14:02:25.242000Z","2024-10-03T17:50:56.320000Z","2024-10-03T14:02:25.913744Z",4851,"C1FKYHSS",729,"English, Russian","No","25","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF61006"
"271","APPROVED","Not Applicable","2024-10-03T12:43:38.396000Z","2024-10-03T13:37:30.149000Z","2024-10-03T17:49:18.776000Z","2024-10-03T13:38:03.780732Z",3232,"C1FKYHSS",41,"Chinese, English","No","19","Female","Asian","Ireland","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF20126"
"272","APPROVED","Not Applicable","2024-10-03T12:44:13.830000Z","2024-10-03T13:20:52.539000Z","2024-10-03T17:49:19.094000Z","2024-10-03T13:22:11.134941Z",2199,"C1FKYHSS",35,"English, Welsh","No","25","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF44618"
"273","APPROVED","Not Applicable","2024-10-03T12:44:43.933000Z","2024-10-03T14:08:47.990000Z","2024-10-03T17:50:56.751000Z","2024-10-03T14:08:58.340732Z",5045,"C1FKYHSS",649,"English","No","25","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF80859"
"274","APPROVED","Not Applicable","2024-10-03T12:45:07.997000Z","2024-10-03T13:24:15.914000Z","2024-10-03T17:49:19.390000Z","2024-10-03T13:24:17.122528Z",2348,"C1FKYHSS",185,"Bulgarian, English, French","No","24","Female","White","Bulgaria","United Kingdom","Bulgaria","Bulgarian","No","Due to start a new job within the next month","MDPRF53470"
"275","APPROVED","Not Applicable","2024-10-03T12:46:51.622000Z","2024-10-03T14:02:35.656000Z","2024-10-03T17:49:19.664000Z","2024-10-03T14:02:36.366710Z",4545,"C1FKYHSS",1262,"French, Estonian, English","No","24","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF43940"
"276","APPROVED","Not Applicable","2024-10-03T12:50:13.068000Z","2024-10-03T13:24:59.229000Z","2024-10-03T17:51:13.240000Z","2024-10-03T13:24:59.995385Z",2087,"C1FKYHSS",226,"English, Welsh, Spanish","No","23","Male","White","United Kingdom","United Kingdom","United Kingdom","English","DATA_EXPIRED","DATA_EXPIRED","MDPRF37445"
"277","APPROVED","Not Applicable","2024-10-03T12:50:13.235000Z","2024-10-03T13:49:35.741000Z","2024-10-03T17:51:13.619000Z","2024-10-03T13:49:36.399800Z",3563,"C1FKYHSS",119,"English","No","18","Male","White","United States","United States","United States","English","No","Unemployed (and job seeking)","MDPRF17549"
"278","APPROVED","Not Applicable","2024-10-03T12:51:16.881000Z","2024-10-03T14:02:04.218000Z","2024-10-03T17:51:13.953000Z","2024-10-03T14:02:13.756032Z",4248,"C1FKYHSS",278,"English","No","23","Male","Mixed","United Kingdom","United Kingdom","United Kingdom","English","Yes","Full-Time","MDPRF15911"
"279","APPROVED","Not Applicable","2024-10-03T12:49:07.167000Z","2024-10-03T13:20:47.308000Z","2024-10-03T17:50:57.233000Z","2024-10-03T13:22:08.733828Z",1901,"C1FKYHSS",396,"English","No","23","Female","White","United Kingdom","United Kingdom","Ireland","English","Yes","Unemployed (and job seeking)","MDPRF87296"
"280","APPROVED","Not Applicable","2024-10-03T12:49:46.250000Z","2024-10-03T13:41:21.990000Z","2024-10-03T17:49:27.117000Z","2024-10-03T13:41:22.702165Z",3096,"C1FKYHSS",364,"English, French","No","24","Male","Black","Cote d'Ivoire","United States","Cote d'Ivoire","French","No","Unemployed (and job seeking)","MDPRF08288"
"281","APPROVED","Not Applicable","2024-10-03T12:52:24.181000Z","2024-10-03T14:39:44.401000Z","2024-10-03T17:49:20.637000Z","2024-10-03T14:39:45.043353Z",6441,"C1FKYHSS",238,"English","No","21","Female","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Full-Time","MDPRF64832"
"282","APPROVED","Not Applicable","2024-10-03T12:51:31.522000Z","2024-10-03T13:28:33.945000Z","2024-10-03T17:50:57.704000Z","2024-10-03T13:28:34.625341Z",2223,"NOCODE",283,"English","No","24","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF98846"
"283","APPROVED","Not Applicable","2024-10-03T13:01:27.053000Z","2024-10-03T13:49:16.169000Z","2024-10-03T17:50:58.136000Z","2024-10-03T13:49:25.336068Z",2870,"C1FKYHSS",85,"English","No","23","Female","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Full-Time","MDPRF03784"
"284","APPROVED","Not Applicable","2024-10-03T12:52:14.325000Z","2024-10-03T13:28:47.200000Z","2024-10-03T17:49:21.402000Z","2024-10-03T13:28:47.869891Z",2193,"C1FKYHSS",92,"English","No","19","Female","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Unemployed (and job seeking)","MDPRF02924"
"285","APPROVED","Not Applicable","2024-10-03T12:52:25Z","2024-10-03T14:00:19.265000Z","2024-10-03T17:50:58.506000Z","2024-10-03T14:00:20.136743Z",4075,"C1FKYHSS",407,"English","No","25","Female","Asian","Pakistan","United States","United States","Urdu","Yes","DATA_EXPIRED","MDPRF68498"
"286","APPROVED","Not Applicable","2024-10-03T12:54:32.732000Z","2024-10-03T14:24:19.787000Z","2024-10-03T17:49:27.955000Z","2024-10-03T14:24:29.303901Z",5388,"C1FKYHSS",101,"English","No","25","Male","White","United Kingdom","United Kingdom","United Kingdom","English","DATA_EXPIRED","Full-Time","MDPRF85212"
"287","APPROVED","Not Applicable","2024-10-03T12:56:33.570000Z","2024-10-03T13:29:51.925000Z","2024-10-03T17:49:28.478000Z","2024-10-03T13:29:52.622993Z",1999,"C1FKYHSS",332,"English, Gujarati","No","19","Male","Asian","United Kingdom","United Kingdom","United Kingdom","English","Yes","Other","MDPRF59799"
"288","APPROVED","Not Applicable","2024-10-03T13:02:42.228000Z","2024-10-03T13:45:52.846000Z","2024-10-03T17:50:59.405000Z","2024-10-03T13:47:44.871224Z",2591,"C1FKYHSS",715,"English","No","24","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Part-Time","MDPRF69479"
"289","APPROVED","Not Applicable","2024-10-03T12:59:07.142000Z","2024-10-03T13:43:44.982000Z","2024-10-03T17:49:28.932000Z","2024-10-03T13:43:45.692575Z",2678,"C1FKYHSS",123,"English","No","19","Male","Mixed","United States","United States","United States","English","Yes","Unemployed (and job seeking)","MDPRF41773"
"290","APPROVED","Not Applicable","2024-10-03T12:59:27.278000Z","2024-10-03T13:55:58.238000Z","2024-10-03T17:51:14.338000Z","2024-10-03T13:57:34.742885Z",3391,"C1FKYHSS",426,"English","No","24","Male","White","United Kingdom","United Kingdom","United Kingdom","English","DATA_EXPIRED","DATA_EXPIRED","MDPRF83537"
"291","APPROVED","Not Applicable","2024-10-03T13:19:02.926000Z","2024-10-03T13:59:38.770000Z","2024-10-03T17:49:22.023000Z","2024-10-03T13:59:39.495696Z",2436,"C1FKYHSS",212,"English, Other","No","24","Female","White","Ireland","United Kingdom","Ireland","English","No","Full-Time","MDPRF81258"
"292","APPROVED","Not Applicable","2024-10-03T13:43:09.868000Z","2024-10-03T14:24:33.179000Z","2024-10-03T17:51:00.342000Z","2024-10-03T14:24:33.896071Z",2484,"C1FKYHSS",433,"English","No","24","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF11032"
"293","APPROVED","Not Applicable","2024-10-03T14:21:16.914000Z","2024-10-03T14:57:51.930000Z","2024-10-03T17:49:29.315000Z","2024-10-03T14:57:53.460450Z",2196,"C1FKYHSS",1253,"English","No","23","Male","White","United States","United States","United States","English","No","Full-Time","MDPRF97235"
"294","APPROVED","Not Applicable","2024-10-03T14:23:18.068000Z","2024-10-03T15:10:42.694000Z","2024-10-03T17:51:14.816000Z","2024-10-03T15:12:11.532688Z",2845,"C1FKYHSS",388,"English, Spanish","No","25","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Other","MDPRF78020"
"295","APPROVED","Not Applicable","2024-10-03T14:23:27.206000Z","2024-10-03T15:07:32.944000Z","2024-10-03T17:49:29.775000Z","2024-10-03T15:07:34.070673Z",2646,"C1FKYHSS",19,"English, Spanish","No","23","Male","White","United States","United States","United States","English","No","Due to start a new job within the next month","MDPRF06488"
"296","APPROVED","Not Applicable","2024-10-03T14:30:22.755000Z","2024-10-03T15:27:42.749000Z","2024-10-03T17:49:22.523000Z","2024-10-03T15:27:43.648063Z",3440,"C1FKYHSS",2674,"English","No","23","Female","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Full-Time","MDPRF45081"
"297","APPROVED","Not Applicable","2024-10-03T14:41:02.050000Z","2024-10-03T15:22:05.323000Z","2024-10-03T17:49:30.208000Z","2024-10-03T15:22:44.706665Z",2464,"C1FKYHSS",131,"English","No","25","Male","Asian","United Kingdom","United Kingdom","United Kingdom","English","Yes","Unemployed (and job seeking)","MDPRF55923"
"298","APPROVED","Not Applicable","2024-10-03T14:47:35.166000Z","2024-10-03T15:34:23.140000Z","2024-10-03T17:51:15.244000Z","2024-10-03T15:35:12.943300Z",2808,"C1FKYHSS",154,"English","No","23","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Other","MDPRF73219"
"299","APPROVED","Not Applicable","2024-10-04T13:50:40.501000Z","2024-10-04T14:26:05.831000Z","2024-10-04T15:48:34.232000Z","2024-10-04T14:27:09.636928Z",2126,"C1FKYHSS",616,"English","No","24","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time","MDPRF44350"
"300","APPROVED","Not Applicable","2024-10-03T11:38:33.145000Z","2024-10-03T12:22:56.439000Z","2024-10-03T17:51:01.600000Z","2024-10-03T12:22:57.614000Z",2664,"C1FKYHSS",22,"English, Lithuanian","No","25","Male","White","Lithuania","United Kingdom","Lithuania","Lithuanian","DATA_EXPIRED","DATA_EXPIRED","MDPRF46843"
